match_id,season,match_date,match_time,match_year,match_month,iso_weekday,home_team,away_team,home_goals_ft,away_goals_ft,result_ft,home_goals_ht,away_goals_ht,result_ht,total_goals,goal_diff_home,both_teams_scored,over_2_5,clean_sheet_home,clean_sheet_away,home_points,away_points,source_coverage,has_detailed_stats,league_code,shots_home,shots_away,shots_on_target_home,shots_on_target_away,fouls_home,fouls_away,corners_home,corners_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,odds_avg_home_open,odds_avg_draw_open,odds_avg_away_open,odds_avg_over_2_5_open,odds_avg_under_2_5_open,asian_handicap_line_open,odds_avg_asian_home_open,odds_avg_asian_away_open,odds_avg_home_close,odds_avg_draw_close,odds_avg_away_close,odds_avg_over_2_5_close,odds_avg_under_2_5_close,asian_handicap_line_close,odds_avg_asian_home_close,odds_avg_asian_away_close
2025-04-22_barcelona_mallorca,2024-25,2025-04-22,,2025,4,2,Barcelona,Mallorca,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-22_valencia_espanol,2024-25,2025-04-22,,2025,4,2,Valencia,Espanol,1,1,D,0,1,A,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23_alaves_sociedad,2024-25,2025-04-23,,2025,4,3,Alaves,Sociedad,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23_ath_bilbao_las_palmas,2024-25,2025-04-23,,2025,4,3,Ath Bilbao,Las Palmas,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23_celta_villarreal,2024-25,2025-04-23,,2025,4,3,Celta,Villarreal,3,0,H,1,0,H,3,3,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23_getafe_real_madrid,2024-25,2025-04-23,,2025,4,3,Getafe,Real Madrid,0,1,A,0,1,A,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24_ath_madrid_vallecano,2024-25,2025-04-24,,2025,4,4,Ath Madrid,Vallecano,3,0,H,2,0,H,3,3,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24_betis_valladolid,2024-25,2025-04-24,,2025,4,4,Betis,Valladolid,5,1,H,1,1,D,6,4,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24_leganes_girona,2024-25,2025-04-24,,2025,4,4,Leganes,Girona,1,1,D,0,0,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24_osasuna_sevilla,2024-25,2025-04-24,,2025,4,4,Osasuna,Sevilla,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-27_villarreal_espanol,2024-25,2025-04-27,,2025,4,7,Villarreal,Espanol,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-02_vallecano_getafe,2024-25,2025-05-02,,2025,5,5,Vallecano,Getafe,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03_alaves_ath_madrid,2024-25,2025-05-03,,2025,5,6,Alaves,Ath Madrid,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03_las_palmas_valencia,2024-25,2025-05-03,,2025,5,6,Las Palmas,Valencia,2,3,A,1,1,D,5,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03_valladolid_barcelona,2024-25,2025-05-03,,2025,5,6,Valladolid,Barcelona,1,2,A,1,0,H,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03_villarreal_osasuna,2024-25,2025-05-03,,2025,5,6,Villarreal,Osasuna,4,2,H,3,0,H,6,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04_espanol_betis,2024-25,2025-05-04,,2025,5,7,Espanol,Betis,1,2,A,1,0,H,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04_real_madrid_celta,2024-25,2025-05-04,,2025,5,7,Real Madrid,Celta,3,2,H,2,0,H,5,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04_sevilla_leganes,2024-25,2025-05-04,,2025,5,7,Sevilla,Leganes,2,2,D,1,1,D,4,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04_sociedad_ath_bilbao,2024-25,2025-05-04,,2025,5,7,Sociedad,Ath Bilbao,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05_girona_mallorca,2024-25,2025-05-05,,2025,5,1,Girona,Mallorca,1,0,H,1,0,H,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09_las_palmas_vallecano,2024-25,2025-05-09,,2025,5,5,Las Palmas,Vallecano,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10_ath_madrid_sociedad,2024-25,2025-05-10,,2025,5,6,Ath Madrid,Sociedad,4,0,H,4,0,H,4,4,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10_celta_sevilla,2024-25,2025-05-10,,2025,5,6,Celta,Sevilla,3,2,H,1,1,D,5,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10_girona_villarreal,2024-25,2025-05-10,,2025,5,6,Girona,Villarreal,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10_mallorca_valladolid,2024-25,2025-05-10,,2025,5,6,Mallorca,Valladolid,2,1,H,1,1,D,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10_valencia_getafe,2024-25,2025-05-10,,2025,5,6,Valencia,Getafe,3,0,H,3,0,H,3,3,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11_ath_bilbao_alaves,2024-25,2025-05-11,,2025,5,7,Ath Bilbao,Alaves,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11_barcelona_real_madrid,2024-25,2025-05-11,,2025,5,7,Barcelona,Real Madrid,4,3,H,4,2,H,7,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11_betis_osasuna,2024-25,2025-05-11,,2025,5,7,Betis,Osasuna,1,1,D,0,0,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11_leganes_espanol,2024-25,2025-05-11,,2025,5,7,Leganes,Espanol,3,2,H,2,0,H,5,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13_sevilla_las_palmas,2024-25,2025-05-13,,2025,5,2,Sevilla,Las Palmas,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13_sociedad_celta,2024-25,2025-05-13,,2025,5,2,Sociedad,Celta,0,1,A,0,1,A,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13_valladolid_girona,2024-25,2025-05-13,,2025,5,2,Valladolid,Girona,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14_alaves_valencia,2024-25,2025-05-14,,2025,5,3,Alaves,Valencia,1,0,H,0,0,D,1,1,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14_real_madrid_mallorca,2024-25,2025-05-14,,2025,5,3,Real Madrid,Mallorca,2,1,H,0,1,A,3,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14_villarreal_leganes,2024-25,2025-05-14,,2025,5,3,Villarreal,Leganes,3,0,H,3,0,H,3,3,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15_espanol_barcelona,2024-25,2025-05-15,,2025,5,4,Espanol,Barcelona,0,2,A,0,0,D,2,-2,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15_getafe_ath_bilbao,2024-25,2025-05-15,,2025,5,4,Getafe,Ath Bilbao,0,2,A,0,0,D,2,-2,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15_osasuna_ath_madrid,2024-25,2025-05-15,,2025,5,4,Osasuna,Ath Madrid,2,0,H,1,0,H,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15_vallecano_betis,2024-25,2025-05-15,,2025,5,4,Vallecano,Betis,2,2,D,2,0,H,4,0,True,True,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-18_ath_madrid_betis,2024-25,2025-05-18,,2025,5,7,Ath Madrid,Betis,4,1,H,2,0,H,5,3,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-18_barcelona_villarreal,2024-25,2025-05-18,,2025,5,7,Barcelona,Villarreal,2,3,A,2,1,H,5,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-18_celta_vallecano,2024-25,2025-05-18,,2025,5,7,Celta,Vallecano,1,2,A,1,2,A,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-18_las_palmas_leganes,2024-25,2025-05-18,,2025,5,7,Las Palmas,Leganes,0,1,A,0,1,A,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-18_mallorca_getafe,2024-25,2025-05-18,,2025,5,7,Mallorca,Getafe,1,2,A,0,0,D,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-18_osasuna_espanol,2024-25,2025-05-18,,2025,5,7,Osasuna,Espanol,2,0,H,1,0,H,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-18_sevilla_real_madrid,2024-25,2025-05-18,,2025,5,7,Sevilla,Real Madrid,0,2,A,0,0,D,2,-2,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-18_sociedad_girona,2024-25,2025-05-18,,2025,5,7,Sociedad,Girona,3,2,H,2,1,H,5,1,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-18_valencia_ath_bilbao,2024-25,2025-05-18,,2025,5,7,Valencia,Ath Bilbao,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-18_valladolid_alaves,2024-25,2025-05-18,,2025,5,7,Valladolid,Alaves,0,1,A,0,1,A,1,-1,False,False,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-23_betis_valencia,2024-25,2025-05-23,,2025,5,5,Betis,Valencia,1,1,D,1,0,H,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-24_alaves_osasuna,2024-25,2025-05-24,,2025,5,6,Alaves,Osasuna,1,1,D,0,0,D,2,0,True,False,False,False,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-24_espanol_las_palmas,2024-25,2025-05-24,,2025,5,6,Espanol,Las Palmas,2,0,H,0,0,D,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-24_getafe_celta,2024-25,2025-05-24,,2025,5,6,Getafe,Celta,1,2,A,1,1,D,3,-1,True,True,False,False,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-24_leganes_valladolid,2024-25,2025-05-24,,2025,5,6,Leganes,Valladolid,3,0,H,3,0,H,3,3,False,True,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-24_real_madrid_sociedad,2024-25,2025-05-24,,2025,5,6,Real Madrid,Sociedad,2,0,H,1,0,H,2,2,False,False,True,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-24_vallecano_mallorca,2024-25,2025-05-24,,2025,5,6,Vallecano,Mallorca,0,0,D,0,0,D,0,0,False,False,True,True,1,1,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-25_ath_bilbao_barcelona,2024-25,2025-05-25,,2025,5,7,Ath Bilbao,Barcelona,0,3,A,0,2,A,3,-3,False,True,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-25_girona_ath_madrid,2024-25,2025-05-25,,2025,5,7,Girona,Ath Madrid,0,4,A,0,0,D,4,-4,False,True,False,True,0,3,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-25_villarreal_sevilla,2024-25,2025-05-25,,2025,5,7,Villarreal,Sevilla,4,2,H,3,1,H,6,2,True,True,False,False,3,0,historical_only,False,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15_girona_vallecano,2025-26,2025-08-15,18:00,2025,8,5,Girona,Vallecano,1,3,A,0,3,A,4,-2,True,True,False,False,0,3,both_sources,True,SP1,7,16,2,5,8,17,2,4,0,1,1,0,2.24,3.26,3.26,2.14,1.68,-0.25,1.84,1.85,2.39,3.15,3.09,2.17,1.66,-0.25,1.95,1.75
2025-08-15_villarreal_oviedo,2025-26,2025-08-15,20:30,2025,8,5,Villarreal,Oviedo,2,0,H,2,0,H,2,2,False,False,True,False,3,0,both_sources,True,SP1,25,5,10,4,10,8,10,1,1,2,0,1,1.38,4.74,8.11,1.84,1.92,-1.25,1.81,1.88,1.39,4.7,8.02,1.82,1.94,-1.25,1.82,1.87
2025-08-16_mallorca_barcelona,2025-26,2025-08-16,18:30,2025,8,6,Mallorca,Barcelona,0,3,A,0,2,A,3,-3,False,True,False,True,0,3,both_sources,True,SP1,4,24,1,8,8,17,3,6,4,1,2,0,6.75,4.74,1.43,1.6,2.25,1.25,1.83,1.85,8.7,5.79,1.56,1.43,2.72,1.5,1.9,1.86
2025-08-16_alaves_levante,2025-26,2025-08-16,20:30,2025,8,6,Alaves,Levante,2,1,H,1,0,H,3,1,True,True,False,False,3,0,both_sources,True,SP1,15,7,4,3,15,13,10,1,0,1,0,0,2.19,3.04,3.64,2.58,1.47,-0.25,1.78,1.91,2.08,3.08,3.92,2.51,1.5,-0.25,1.7,2.0
2025-08-16_valencia_sociedad,2025-26,2025-08-16,20:30,2025,8,6,Valencia,Sociedad,1,1,D,0,0,D,2,0,True,False,False,False,1,1,both_sources,True,SP1,18,13,2,3,5,11,8,7,1,2,0,0,2.55,2.89,3.07,2.76,1.41,0.0,1.74,2.01,2.43,3.0,3.18,2.49,1.51,-0.25,1.96,1.74
2025-08-17_celta_getafe,2025-26,2025-08-17,16:00,2025,8,7,Celta,Getafe,0,2,A,0,0,D,2,-2,False,False,False,True,0,3,both_sources,True,SP1,11,10,3,3,15,17,9,3,3,2,0,0,1.71,3.48,5.25,2.36,1.54,-0.75,1.89,1.8,1.67,3.48,5.81,2.49,1.51,-0.75,1.85,1.84
2025-08-17_ath_bilbao_sevilla,2025-26,2025-08-17,18:30,2025,8,7,Ath Bilbao,Sevilla,3,2,H,2,0,H,5,1,True,True,False,False,3,0,both_sources,True,SP1,14,12,3,6,8,12,10,1,0,2,0,0,1.55,3.91,6.17,2.07,1.71,-1.0,1.91,1.8,1.56,3.8,6.43,2.2,1.64,-1.0,1.96,1.76
2025-08-17_espanol_ath_madrid,2025-26,2025-08-17,20:30,2025,8,7,Espanol,Ath Madrid,2,1,H,0,1,A,3,1,True,True,False,False,3,0,both_sources,True,SP1,10,15,5,4,14,11,1,3,3,3,0,0,6.25,3.86,1.55,2.14,1.66,1.0,1.77,1.94,5.7,3.86,1.6,1.94,1.82,1.0,1.73,2.0
2025-08-18_elche_betis,2025-26,2025-08-18,20:00,2025,8,1,Elche,Betis,1,1,D,0,1,A,2,0,True,False,False,False,1,1,both_sources,True,SP1,6,12,2,4,14,13,1,3,0,1,0,0,3.33,3.27,2.17,2.08,1.7,0.25,1.88,1.76,3.2,3.19,2.3,2.16,1.66,0.25,1.81,1.84
2025-08-19_real_madrid_osasuna,2025-26,2025-08-19,20:00,2025,8,2,Real Madrid,Osasuna,1,0,H,0,0,D,1,1,False,False,True,False,3,0,both_sources,True,SP1,18,2,5,0,10,12,7,0,1,0,0,1,1.2,6.66,13.16,1.49,2.56,-2.0,1.97,1.75,1.21,6.67,12.34,1.44,2.68,-2.0,1.97,1.75
2025-08-22_betis_alaves,2025-26,2025-08-22,20:30,2025,8,5,Betis,Alaves,1,0,H,1,0,H,1,1,False,False,True,False,3,0,both_sources,True,SP1,16,11,5,5,10,17,5,2,2,3,0,0,1.88,3.38,4.37,2.23,1.62,-0.5,1.84,1.91,1.84,3.4,4.47,2.21,1.63,-0.5,1.82,1.93
2025-08-23_mallorca_celta,2025-26,2025-08-23,16:00,2025,8,6,Mallorca,Celta,1,1,D,0,1,A,2,0,True,False,False,False,1,1,both_sources,True,SP1,12,8,4,2,12,12,3,4,3,3,0,0,2.94,3.09,2.52,2.34,1.55,0.0,2.02,1.73,3.13,3.21,2.35,2.15,1.67,0.25,1.82,1.88
2025-08-23_ath_madrid_elche,2025-26,2025-08-23,18:30,2025,8,6,Ath Madrid,Elche,1,1,D,1,1,D,2,0,True,False,False,False,1,1,both_sources,True,SP1,13,6,6,2,14,7,10,2,0,3,0,0,1.24,5.74,12.91,1.76,2.0,-1.75,1.96,1.74,1.26,5.67,11.58,1.71,2.09,-1.5,1.79,1.97
2025-08-23_levante_barcelona,2025-26,2025-08-23,20:30,2025,8,6,Levante,Barcelona,2,3,A,2,0,H,5,-1,True,True,False,False,0,3,both_sources,True,SP1,8,26,5,10,10,8,0,11,3,1,0,0,10.44,6.51,1.24,1.35,3.02,1.75,1.9,1.79,11.5,6.95,1.21,1.31,3.33,2.0,1.86,1.9
2025-08-24_osasuna_valencia,2025-26,2025-08-24,16:00,2025,8,7,Osasuna,Valencia,1,0,H,1,0,H,1,1,False,False,True,False,3,0,both_sources,True,SP1,16,4,4,1,14,13,3,4,2,1,0,1,2.36,3.11,3.13,2.34,1.55,-0.25,1.93,1.76,2.23,3.16,3.38,2.28,1.59,-0.25,1.84,1.89
2025-08-24_sociedad_espanol,2025-26,2025-08-24,18:30,2025,8,7,Sociedad,Espanol,2,2,D,0,2,A,4,0,True,True,False,False,1,1,both_sources,True,SP1,15,14,7,3,16,18,5,2,2,2,0,0,1.81,3.39,4.6,2.26,1.59,-0.5,1.78,1.96,1.85,3.45,4.32,1.98,1.79,-0.5,1.83,1.92
2025-08-24_villarreal_girona,2025-26,2025-08-24,18:30,2025,8,7,Villarreal,Girona,5,0,H,4,0,H,5,5,False,True,True,False,3,0,both_sources,True,SP1,19,5,7,2,8,9,8,1,1,2,0,0,1.52,4.28,5.69,1.64,2.17,-1.0,1.81,1.89,1.46,4.51,6.61,1.65,2.17,-1.25,1.94,1.79
2025-08-24_oviedo_real_madrid,2025-26,2025-08-24,20:30,2025,8,7,Oviedo,Real Madrid,0,3,A,0,1,A,3,-3,False,True,False,True,0,3,both_sources,True,SP1,6,26,3,10,8,7,1,9,2,1,0,0,9.67,5.24,1.3,1.7,2.09,1.5,1.87,1.88,9.91,5.27,1.3,1.76,2.03,1.5,1.84,1.92
2025-08-25_ath_bilbao_vallecano,2025-26,2025-08-25,18:30,2025,8,1,Ath Bilbao,Vallecano,1,0,H,0,0,D,1,1,False,False,True,False,3,0,both_sources,True,SP1,11,6,4,1,13,13,3,6,0,4,0,0,1.69,3.55,5.18,2.18,1.64,-0.75,1.84,1.83,1.73,3.55,5.06,2.14,1.67,-0.75,1.93,1.81
2025-08-25_sevilla_getafe,2025-26,2025-08-25,20:30,2025,8,1,Sevilla,Getafe,1,2,A,1,1,D,3,-1,True,True,False,False,0,3,both_sources,True,SP1,12,9,3,6,10,24,5,3,2,2,0,0,2.25,2.99,3.46,2.55,1.48,-0.25,1.82,1.84,2.05,3.02,4.13,2.75,1.42,-0.5,2.02,1.75
2025-08-27_celta_betis,2025-26,2025-08-27,20:00,2025,8,3,Celta,Betis,1,1,D,0,1,A,2,0,True,False,False,False,1,1,both_sources,True,SP1,14,7,5,2,13,11,10,4,1,2,0,0,2.19,3.48,3.17,1.85,1.9,-0.25,1.84,1.9,2.32,3.47,2.94,1.74,2.04,-0.25,1.95,1.79
2025-08-29_elche_levante,2025-26,2025-08-29,18:30,2025,8,5,Elche,Levante,2,0,H,0,0,D,2,2,False,False,True,False,3,0,both_sources,True,SP1,16,11,5,1,14,17,4,2,1,2,0,0,2.17,3.19,3.52,2.24,1.61,-0.25,1.79,1.95,2.15,3.2,3.57,2.21,1.63,-0.25,1.78,1.96
2025-08-29_valencia_getafe,2025-26,2025-08-29,20:30,2025,8,5,Valencia,Getafe,3,0,H,1,0,H,3,3,False,True,True,False,3,0,both_sources,True,SP1,7,11,4,1,18,7,8,6,2,0,0,0,2.25,2.94,3.63,2.83,1.4,-0.25,1.85,1.89,2.31,2.92,3.53,2.93,1.38,-0.25,1.9,1.85
2025-08-30_alaves_ath_madrid,2025-26,2025-08-30,16:00,2025,8,6,Alaves,Ath Madrid,1,1,D,1,1,D,2,0,True,False,False,False,1,1,both_sources,True,SP1,5,15,2,6,10,17,1,6,2,3,0,0,4.64,3.55,1.78,2.12,1.67,0.75,1.75,1.99,5.39,3.51,1.7,2.28,1.59,0.75,1.84,1.91
2025-08-30_oviedo_sociedad,2025-26,2025-08-30,18:00,2025,8,6,Oviedo,Sociedad,1,0,H,1,0,H,1,1,False,False,True,False,3,0,both_sources,True,SP1,8,18,1,6,7,18,1,10,2,1,0,0,3.47,3.1,2.23,2.44,1.52,0.25,1.9,1.8,3.38,3.12,2.26,2.33,1.57,0.25,1.88,1.82
2025-08-30_girona_sevilla,2025-26,2025-08-30,18:30,2025,8,6,Girona,Sevilla,0,2,A,0,1,A,2,-2,False,False,False,True,0,3,both_sources,True,SP1,20,13,5,4,5,14,11,3,0,2,0,0,2.42,3.29,2.94,2.02,1.74,0.0,1.68,2.08,2.42,3.16,3.04,2.16,1.66,-0.25,2.0,1.75
2025-08-30_real_madrid_mallorca,2025-26,2025-08-30,20:30,2025,8,6,Real Madrid,Mallorca,2,1,H,2,1,H,3,1,True,True,False,False,3,0,both_sources,True,SP1,17,9,7,5,12,7,4,5,2,0,0,0,1.18,6.96,14.97,1.53,2.39,-2.0,1.94,1.82,1.16,7.43,15.63,1.46,2.64,-2.0,1.82,1.93
2025-08-31_celta_villarreal,2025-26,2025-08-31,16:00,2025,8,7,Celta,Villarreal,1,1,D,0,0,D,2,0,True,False,False,False,1,1,both_sources,True,SP1,10,8,2,3,11,8,1,5,1,1,0,0,2.71,3.53,2.43,1.67,2.12,0.0,1.94,1.8,3.14,3.46,2.22,1.83,1.92,0.25,1.87,1.83
2025-08-31_betis_ath_bilbao,2025-26,2025-08-31,18:00,2025,8,7,Betis,Ath Bilbao,1,2,A,0,0,D,3,-1,True,True,False,False,0,3,both_sources,True,SP1,9,15,2,6,9,16,4,10,1,4,0,1,2.95,3.15,2.46,2.17,1.64,0.25,1.73,1.96,3.15,3.14,2.37,2.11,1.69,0.25,1.79,1.91
2025-08-31_espanol_osasuna,2025-26,2025-08-31,18:30,2025,8,7,Espanol,Osasuna,1,0,H,0,0,D,1,1,False,False,True,False,3,0,both_sources,True,SP1,10,10,4,3,13,14,2,3,2,3,0,0,2.34,3.15,3.09,2.22,1.61,-0.25,1.93,1.8,2.44,3.05,3.04,2.41,1.54,0.0,1.69,2.09
2025-08-31_vallecano_barcelona,2025-26,2025-08-31,20:30,2025,8,7,Vallecano,Barcelona,1,1,D,0,1,A,2,0,True,False,False,False,1,1,both_sources,True,SP1,12,12,6,3,16,8,9,4,4,1,0,0,6.74,5.11,1.39,1.41,2.74,1.25,1.97,1.77,6.67,5.13,1.4,1.42,2.77,1.25,1.95,1.81
2025-09-12_sevilla_elche,2025-26,2025-09-12,20:00,2025,9,5,Sevilla,Elche,2,2,D,1,0,H,4,0,True,True,False,False,1,1,both_sources,True,SP1,7,5,3,2,23,19,2,2,4,3,0,0,1.85,3.4,4.47,2.18,1.66,-0.5,1.83,1.94,1.89,3.33,4.41,2.24,1.62,-0.5,1.86,1.91
2025-09-13_getafe_oviedo,2025-26,2025-09-13,13:00,2025,9,6,Getafe,Oviedo,2,0,H,2,0,H,2,2,False,False,True,False,3,0,both_sources,True,SP1,10,5,3,1,12,18,4,3,2,5,0,1,1.96,3.06,4.45,2.71,1.42,-0.5,1.93,1.83,1.99,2.91,4.71,3.11,1.35,-0.5,1.96,1.81
2025-09-13_sociedad_real_madrid,2025-26,2025-09-13,15:15,2025,9,6,Sociedad,Real Madrid,1,2,A,0,2,A,3,-1,True,True,False,False,0,3,both_sources,True,SP1,23,16,4,6,17,7,12,4,2,1,0,1,5.25,4.17,1.59,1.73,2.04,1.0,1.8,1.99,5.36,4.2,1.58,1.63,2.22,1.0,1.84,1.94
2025-09-13_ath_bilbao_alaves,2025-26,2025-09-13,17:30,2025,9,6,Ath Bilbao,Alaves,0,1,A,0,0,D,1,-1,False,False,False,True,0,3,both_sources,True,SP1,12,4,3,2,17,21,6,6,4,3,0,0,1.57,3.83,6.25,2.21,1.62,-1.0,2.01,1.78,1.59,3.71,6.26,2.31,1.58,-0.75,1.75,2.04
2025-09-13_ath_madrid_villarreal,2025-26,2025-09-13,20:00,2025,9,6,Ath Madrid,Villarreal,2,0,H,1,0,H,2,2,False,False,True,False,3,0,both_sources,True,SP1,8,8,3,1,12,15,8,3,2,4,0,0,1.81,3.7,4.28,1.7,2.09,-0.75,2.01,1.77,1.77,3.68,4.51,1.79,1.99,-0.75,1.98,1.81
